Year,GHGRP ID,National Pollutant Release Inventory (NPRI) identifier,Company & facility name,NAICS,City,Province / territory,CO2,CH4,N2O,HFC,PFC,SF6,Total
2018,G10977,18168,Vermilion Energy Inc. - Granada Gas Plant,211110,TOWNSHIP 052,Alberta,14730.449,5235.608,6.89,0,0,0,19972.947
2018,G10978,,Sinopec Canada - Wapiti Compressor Station 07-22,211110,,Alberta,11735.898,4048.968,80.825,0,0,0,15865.691
2018,G10979,18169,Vermilion Energy Inc. - Eta Lake Gas Plant,211110,TOWNSHIP 051,Alberta,12121.147,4327.064,6.095,0,0,0,16454.306
2018,G10980,22929,Long Run Exploration Ltd - LRE - Kenzie Oil Battery 13-04,211110,,Alberta,9762.028,1809.64,59.36,0,0,0,11631.028
2018,G10981,17066,Husky Oil Operations Limited - Kakwa Gas Plant 10-07-063-05W6,211110,AMUNDSON,Alberta,10110.413992,6509.221152,117.30172,0,0,0,16736.936864
2018,G10983,1857,Certainteed Corp Insulation Group - CertainTeed Insulation Ottawa,325220,OTTAWA,Ontario,10144.42,5.486936,46.28543,0,0,0,10196.192366
2018,G10985,250,Evonik Canada Inc. - Gibbons Site,325189,GIBBONS,Alberta,19408.7,11.256,82.15,0,0,0,19502.106
2018,G10986,1623,Teledyne Dalsa Semiconducteur Inc. - DALSA SEMICONDUCTOR - BROMONT,334410,BROMONT,Quebec,1463.02,0.8344,234.44815,1413.6,16051.395,8554,27717.29755
2018,G10987,8601,Usines Giant Inc. - Usine Montréal,335229,MONTRÉAL-EST,Quebec,426.77,0.25732,0.9858,0,0,0,428.01312
2018,G10989,1251,Owens Corning Insulating Systems Canada LP - Edmonton Plant,327990,EDMONTON,Alberta,15784.01262,7.707,83.1464,0,0,0,15874.86602
2018,G10991,11700,BIOX Canada Limited - BIOX Canada Limited,325190,HAMILTON,Ontario,12800,7.0028,58.3795,0,0,0,12865.3823
2018,G10992,15187,Tidewater Midstream and Infrastructure Ltd. - Alder Flats Sweet Gas Plant 11-33,211110,,Alberta,13292.0173,4137.8708,13.8065,0,0,0,17443.6946
2018,G10993,15131,ARC Resources - Ante Creek North Sour Gas Plant 02-26,211110,,Alberta,9580.249,1275.064,31.8,0,0,0,10887.113
2018,G10994,4772,Safety-Kleen Canada Inc. - Oil Recovery Division,324190,BRESLAU,Ontario,46394.472,8.904,136.21,0,0,0,46539.586
2018,G10995,15113,AltaGas Ltd. - Loverna Sour Gas Plant 16-25,211110,,Saskatchewan,12474.384,4048.1,58.565,0,0,0,16581.049
2018,G10997,15203,AltaGas Ltd. - Pouce Coupe Gas Plant 03-03,211110,,Alberta,8137.814,2447.592,50.615,0,0,0,10636.021
2018,G10998,7183,McCain Foods Canada Ltd. - CARBERRY FACTORY,311990,CARBERRY,Manitoba,26876,19.04,121.9,0,0,0,27016.94
2018,G10999,17047,Cardinal Energy Ltd. - Jenner 11-21-20-8W4,0,JENNER,Alberta,14094.7239,30.91704,90.52665,0,0,0,14216.16759
2018,G11000,16149,Cardinal Energy Ltd. - Mitsue Sour GP 10-30-72-4W5,211110,SLAVE LAKE,Alberta,13634.195,70.616,61.1885,0,0,0,13765.9995
2018,G11001,17543,Cardinal Energy Ltd. - Scots Lake 13-7-16-11W4,0,BROOKS,Alberta,11483.372,24.7548,76.479,0,0,0,11584.6058
2018,G11002,30728,Tidewater Midstream and Infrastructure Ltd. - Acheson Sour Gas Plant 05-02-053-26W4,211110,,Alberta,9626.3092,2340.9316,45.5535,0,0,0,12012.7943
2018,G11003,22557,Tidewater Midstream and Infrastructure Ltd. - Slave Lake Sour Gas Plant 09-15,0,,Alberta,29127.628,290.9844,58.5385,0,0,0,29477.1509
2018,G11004,,Obsidian Energy Ltd. - Pembalta #7 Sour Gas Plant 04-34,211110,,Alberta,9908.977,789.908,36.305,0,0,0,10735.19
2018,G11005,,Obsidian Energy Ltd. - Willesden Green Sweet Gas Plant 14-01,211110,,Alberta,10150.25,3101.896,36.57,0,0,0,13288.716
2018,G11007,1639,Molson Coors Canada - Brasserie de Montréal,312120,MONTRÉAL,Quebec,16402.6,9.044,76.32,80.33411,0,0,16568.29811
2018,G11008,6015,DEPARTMENT OF NATIONAL DEFENCE - CFB Halifax - Windsor Park,911110,HALIFAX,Nova Scotia,29375.3347,14.1988,136.0245,0,0,0,29525.558
2018,G11009,1245,Owens Corning Insulating Systems Canada LP - Toronto Plant,327990,TORONTO,Ontario,17038.65,14.2436,76.214,0,0,0,17129.1076
2018,G11010,16981,Husky Oil Operations Limited - Hussar Gas Plant 13-36-024-21W4,211110,HUSSAR,Alberta,24061.136256,2381.219736,136.02026,0,0,0,26578.376252
2018,G11011,21388,Tourmaline Oil Corp - Obed 01-21,211110,OBED,Alberta,10887.7184,645.456,866.497,0,0,0,12399.6714
2018,G11012,23475,Long Run Exploration Ltd - LRE - Edson Gas Plant 01-13,0,EDSON,Alberta,19869.373,6897.044,70.225,0,0,0,26836.642
2018,G11013,10731,Apotex Inc. - Apotex Inc. Etobicoke site,325410,TORONTO,Ontario,12506.85,6.8992,58.194,0,0,0,12571.9432
2018,G11014,6241,La Cie Matériaux de Construction BP Canada - LA CIE MATÉRIAUX DE CONSTRUCTION  BP CANADA - LASALLE,324122,LASALLE,Quebec,15398.729,9.324,124.815,0,0,0,15532.868
2018,G11015,6794,The Calgary Airport Authority - THE CALGARY AIRPORT AUTHORITY - CALGARY,481110,CALGARY,Alberta,13357.97001,0.649684,8.32206,0,0,0,13366.941754
2018,G11016,6967,DEPARTMENT OF NATIONAL DEFENCE - Canadian Forces Base - ASU Edmonton,911110,EDMONTON,Alberta,18639.8823,10.0156,89.676,0,0,0,18739.5739
2018,G11017,23004,Aspenleaf Energy Ltd. - Leduc 02/10-22,211110,LEDUC,Alberta,13284.8384,4747.9124,45.262,0,0,0,18078.0128
2018,G11018,7416,Interlake Acquisition Corporation Limited - Dunn Paper,322121,ST. CATHARINES,Ontario,21964.32,13.363224,103.385245,0,0,0,22081.068469
2018,G11019,5615,The Procter & Gamble Company - Belleville,339990,BELLEVILLE,Ontario,16817.8,9.3884,81.09,0,0,0,16908.2784
2018,G11020,11431,Matalco Inc. - Matalco Inc.,331317,BRAMPTON,Ontario,24371,13.44,113.42,0,0,0,24497.86
2018,G11022,23191,Seven Generations Energy Ltd. - Lator 01-21-063-02W6,211110,CALGARY,Alberta,25328.02,12531.96,2358.5,0,0,0,40218.48
2018,G11024,22106,Tidewater Midstream and Infrastructure Ltd. - Marten Creek Sour Gas Plant 10-02,0,,Alberta,4980.3981,5882.8196,4.876,0,0,0,10868.0937
2018,G11025,3147,Canadian Nuclear Laboratories - Chalk River Laboratories,541990,CHALK RIVER,Ontario,26253.442,3142.42376,214.89645,360.1,0,940,30910.86221
2018,G11026,3245,Molson Coors Canada - Toronto Brewery,312120,TORONTO,Ontario,15679,8.54,72.61,0,0,0,15760.15
2018,G11027,7641,DEPARTMENT OF NATIONAL DEFENCE - 4 CDSB Petawawa - Garrison Petawawa,911110,PETAWAWA,Ontario,24598.0981,13.58,127.73,0,0,0,24739.4081
2018,G11028,2068,Darling International Canada Inc. - Moorefield,311614,MOOREFIELD,Ontario,26370.8935,14.028,119.4355,0,0,0,26504.357
2018,G11029,15160,AltaGas Ltd. - Bantry Sour Gas Plant,211110,TILLEY,Alberta,12470.441,2702.672,57.77,0,0,0,15230.883
2018,G11030,4165,AltaGas Ltd. - Edmonton Ethane Extraction Plant,211110,EDMONTON,Alberta,6961.34,4864.384,33.92,0,0,0,11859.644
2018,G11031,7987,DEPARTMENT OF NATIONAL DEFENCE - CFB Esquimalt - Dockyard,911110,VICTORIA,British Columbia,12859.696,12.8828,744.597,0,0,0,13617.1758
2018,G11032,3250,Styrochem Canada Ltd - Usine de production de polystyrène expansible,325210,BAIE D'URFÉ,Quebec,10329.72,4.732,40.28,0,0,0,10374.732
2018,G11034,5609,Roseburg Forest Products Canada Ltd. - Roseburg Forest Products Canada Ltd. (Pembroke MDF),321216,PEMBROKE,Ontario,7330.23,242.3176,1417.7235,0,0,0,8990.2711
2018,G11036,5099,DEPARTMENT OF NATIONAL DEFENCE - CFB Gagetown,911110,OROMOCTO,New Brunswick,23089,19.3872,955.484,0,0,0,24063.8712
2018,G11037,19903,Bellatrix Exploration Ltd. - Willisden Green Comp Station 08-04,211110,,Alberta,9813.017,4194.456,41.87,0,0,0,14049.343
2018,G11038,23316,Polar Star Canadian Oil and Gas Inc. - Conroy D-48-C/94-H-12,211110,CONROY,British Columbia,11879.517101,6473.118148,87.79662,0,0,0,18440.431869
2018,G11039,5546,Ville de Lévis - Incinérateur de Lévis,562210,LÉVIS,Quebec,8226.1148,1.666,78.0478,0,0,0,8305.8286
2018,G11040,6502,Regional Municipality of Wood Buffalo - Fort McMurray WWTP,221320,FORT MCMURRAY,Alberta,22.435,12684.0672,3.18,0,0,0,12709.6822
2018,G11041,10653,Maple Lodge Farms Ltd. - Maple Lodge Farms,311615,BRAMPTON,Ontario,29067,16.016,135.415,0,0,0,29218.431
2018,G11042,5732,Real Alloy Canada Ltd. - Real Alloy Mississauga,331317,MISSISSAUGA,Ontario,12646.18,1.36864,1.80995,0,0,0,12649.35859
2018,G11043,7432,"Canada Malting Co Ltd. - Canada Malting, Thunder Bay",311214,Thunder Bay,Ontario,19277.606,10.724,88.775,0,0,0,19377.105
2018,G11045,17516,Strategic Oil & Gas Ltd. - Steen River Gas Plant,211110,STEEN RIVER,Alberta,16330.952,1503.236,66.78,0,0,0,17900.968
2018,G11046,2396,"Great Lakes Copper Ltd. - Great Lakes Copper Ltd. ",331420,LONDON,Ontario,13819.75,268.52,71.815,0,0,0,14160.085
2018,G11047,6648,Alberta Capital Region Wastewater Commision - Alberta Capital Region Wastewater Commission Treatment Plant,221320,FORT SASKATCHEWAN,Alberta,7052.208,18761.9404,305.89003,0,0,0,26120.03843
2018,G11048,8684,Compagnie Selenis Canada Inc. - Selenis Canada Inc,325210,MONTRÉAL-EST,Quebec,18938.299694,0.223608,67.17485,0,0,0,19005.698152
2018,G11049,2712,Moose Jaw Refinery Partnership - Moose Jaw Refinery,324110,MOOSE JAW,Saskatchewan,56405,288.1004,137.27371,0,0,0,56830.37411
2018,G11050,5584,Peintures MF Inc. - Peintures MF Inc.,325510,LAVAL,Quebec,70.0303,0.0308,1.325,0,0,0,71.3861
2018,G11052,4792,Agropur Cooperative - Agropur Coopérative - Usine de Beauceville,311515,BEAUCEVILLE,Quebec,10071,5.46,46.11,21.816337,0,0,10144.386337
2018,G11053,4341,Agropur Cooperative - Agropur Coopérative - Usine de Granby,311515,GRANBY,Quebec,22598,12.6,106,213.65881,0,0,22930.25881
2018,G11054,4342,Agropur Cooperative - Agropur Coopérative - Usine de Notre-Dame-du-Bon-Conseil,311515,NOTRE-DAME-DU-BON-CONSEIL,Quebec,17684,9.59952,81.0105,2.61596,0,0,17777.22598
2018,G11055,6468,Agropur Cooperative - Agropur Coopérative - Usine de Plessisville,311515,PLESSISVILLE,Quebec,13223,7.308,61.48,139.9694,0,0,13431.7574
2018,G11056,2630,Johns Manville Canada Inc. - Innisfail Plant,327214,INNISFAIL,Alberta,23652.10171,14.404824,99.369435,0,0,0,23765.875969
2018,G11057,17141,City of Red Deer - Waste Management Facility,562210,RED DEER,Alberta,404,48385.68,42.4,0,0,0,48832.08
2018,G11058,6008,Dalhousie University - Main Campus,611310,HALIFAX,Nova Scotia,26161.46,13.6136,121.9,0,0,0,26296.9736
2018,G11059,5725,Magna International Inc - FORMET INDUSTRIES,336390,St Thomas,Ontario,26221.23,14.476,122.165,0,0,0,26357.871
2018,G11060,3475,Canadian General-Tower Ltd. - Canadian General-Tower Ltd.,326114,CAMBRIDGE,Ontario,14924.72,8.232,69.43,0,0,0,15002.382
2018,G11061,5487,Darling International Canada Inc. - Rothsay Quebec,311614,SAINTE-CATHERINE,Quebec,8741.067931,4.899888,40.86088,4.035503,0,0,8790.864202
2018,G11064,1872,Cascades Canada ULC - CASCADES EMBALLAGE CARTON-CAISSE CABANO,322121,TEMISCOUATA-SUR-LE-LAC,Quebec,24945,504.938,2498.521495,21.572718,0,0,27970.032213
2018,G11065,10688,Haldimand County - Tom Howe Landfill Site,562210,WALPOLE,Ontario,0,12814.2056,3.9803,0,0,0,12818.1859
2018,G11066,10486,DEPARTMENT OF NATIONAL DEFENCE - Canadian Forces Base Borden,911110,BORDEN,Ontario,21582.1114,17.5896,783.4195,0,0,0,22383.1205
2018,G11067,7868,Air Canada - Montreal Power House,488190,DORVAL,Quebec,16119.5088,8.932,79.8445,0,0,0,16208.2853
2018,G11068,4829,Richardson Oilseed Ltd. - Lethbridge,311990,LETHBRIDGE,Alberta,32322.914,17.690512,149.328825,0,0,0,32489.933337
2018,G11069,16296,Alberta  Health Services - Red Deer Regional Hospital Centre,622111,RED DEER,Alberta,12200.522,6.58,223.925,0,0,0,12431.027
2018,G11070,2074,"ERCO Worldwide, A division of Superior Plus LP - Saskatoon Plant",325181,SASKATOON,Saskatchewan,13323.667263,7.46368,208.866375,0,0,5.217,13545.214318
2018,G11071,745,DEPARTMENT OF NATIONAL DEFENCE - 14 Wing Greenwood,911110,GREENWOOD,Nova Scotia,13203.3315,0.7616,67.363,0,0,0,13271.4561
2018,G11072,746,DEPARTMENT OF NATIONAL DEFENCE - 5 Wing Goose Bay,911110,HAPPY VALLEY-GOOSE BAY,Newfoundland and Labrador,20815.0425,28.8148,820.228,0,0,0,21664.0853
2018,G11073,1199,Panolam Industries Ltd. - Panolam Industries Ltd.,321216,HUNTSVILLE,Ontario,20260.1,13.1432,94.7375,0,0,0,20367.9807
2018,G11074,11,Hexion Canada Inc. - Hexion Canada Inc.- Edmonton Facility,325210,EDMONTON,Alberta,12831.7875,2.3268,19.504,70.72,0,0,12924.3383
2018,G11075,8589,Olymel S.E.C St-Esprit - Olymel St-Esprit,311611,ST-ESPRIT-DE-MONTCALM,Quebec,12839.286,4.088,34.45,0,0,0,12877.824
2018,G11076,5317,Maple Leaf Foods Inc. - Maple Leaf Foods - Brandon,311611,BRANDON,Manitoba,26952.35,13.7333,122.5625,0,0,0,27088.6458
2018,G11077,10280,National Silicates Partnership - Valleyfield,325189,VALLEYFIELD,Quebec,26273.6317,8.876,74.889,0,0,0,26357.3967
2018,G11078,5370,Canadian Natural Resources Limited - Sturgeon Lake South Gas Plant 02-02,211110,MD GREENVIEW,Alberta,18974.72,5654.32,124.55,0,0,0,24753.59
2018,G11079,5235,Cargill Foods - Cargill High River Plant,311611,HIGH RIVER,Alberta,34554.225,14651.5012,207.2247,5.7705,0,0,49418.7214
2018,G11080,6836,University of Manitoba - Powerhouse,611310,WINNIPEG,Manitoba,31855,17.36,156.35,1690.52,0,0,33719.23
2018,G11081,488,Ingredion Canada Corporation - Ingredion Canada Corporation,311221,CARDINAL,Ontario,97169.444,53.055212,452.285305,0,0,0,97674.784517
2018,G11082,3803,Ontario Clean Water Agency - G.E. Booth (Lakeview) Wastewater Treatment Facility,221320,MISSISSAUGA,Ontario,4879,1934.324,12226.835,0,0,0,19040.159
2018,G11083,4545,ArcelorMittal Tubular Products Canada Inc. - Woodstock - ARCELORMITTAL TUBULAR PRODUCTS INC. - WOODSTOCK,331210,WOODSTOCK,Ontario,10565.81,6.00936,49.1575,0,0,0,10620.97686
2018,G11085,17705,PNA Partnership o/a Potters Canada - Moose Jaw,327215,MOOSE JAW,Saskatchewan,10007.6533,5.5804,49.025,0,0,0,10062.2587
2018,G11086,959,Nexans Canada Inc. - Usine de coulée continue de Montréal-Est,331420,MONTRÉAL-EST,Quebec,18836.75,12.544,88.298,0,0,0,18937.592
2018,G11087,10177,Public Works and Government Services Canada - Tunney's Pasture Central Heating and Cooling Plant,911910,OTTAWA,Ontario,13122,7.196,64.395,0,0,0,13193.591
2018,G11088,11482,Public Works and Government Services Canada - Confederation Heights Central Heating and Cooling Plant,911910,OTTAWA,Ontario,6106,3.36,29.945,0,0,0,6139.305
2018,G11089,8594,Sanimax Lom - Sanimax Lom,311614,MONTREAL,Quebec,31435,18.1244,175.44855,0,0,0,31628.57295
2018,G11090,1139,Bombardier Inc. - Usine Dorval,336410,DORVAL,Quebec,9103.5,5.264,47.435,0,0,0,9156.199
2018,G11091,16633,Whitecap Resources Inc. - Whitecap Valhalla North 03-27-075-09W6,211110,VALHALLA,Alberta,10305.7598,4161.7352,269.823,0,0,0,14737.318
2018,G11092,10193,Sonoco Canada Corporation - Sonoco Brantford,322130,BRANTFORD,Ontario,25168,13.72,116.6,0,0,0,25298.32
2018,G11093,11621,Region Municipality of Halton - Halton Waste Management Site,562210,MILTON,Ontario,0,35140.74564,0,0,0,0,35140.74564
2018,G11094,7684,Sonoco Canada Corporation - Sonoco - Trent Valley Mill,322130,TRENTON,Ontario,38961,21.28,180.2,0,0,0,39162.48
2018,G11095,449,Ifastgroupe - INFASCO,331221,MARIEVILLE,Quebec,19719,13.678,107.643,0,0,0,19840.321
2018,G11096,22008,Steel Reef Infrastructure Corp. - Kisbey Sour Gas Plant 05-13,211110,KISBEY,Saskatchewan,9571,2347.828,42.665,0,0,0,11961.493
2018,G11097,2070,Ruetgers Canada Inc. - Ruetgers Canada Inc,325190,HAMILTON,Ontario,28614,15.792,133.03,0,0,0,28762.822
2018,G11098,4328,ArcelorMittal Coteau Du Lac - ArcelorMittal Coteau Du Lac Inc,339990,COTEAU DU LAC,Quebec,12551,6.9244,58.4325,0,0,0,12616.3569
2018,G11099,17422,Paramount Resources Ltd. - TRILOGY TWO CREEK 07-04,211110,,Alberta,18092.352,2739.24,72.08,0,0,0,20903.672
2018,G11100,21914,Paramount Resources Ltd. - Trilogy Presley 03-29 100%,211110,,Alberta,25683.579,8168.832,88.775,0,0,0,33941.186
2018,G11101,16161,Paramount Resources Ltd. - Simonette Battery 16-17,211110,,Alberta,13970.398,835.996,70.225,0,0,0,14876.619
2018,G11102,1322,"Goodyear Canada Inc. - Goodyear Canada Inc. ",326210,NAPANEE,Ontario,19684.94,10.864,92.75,0,0,0,19788.554
2018,G11103,5649,Kaiser Aluminum Canada Limited - Kaiser Aluminum Canada Limited,331317,LONDON,Ontario,18813.744,9.884,86.655,0,0,0,18910.283
2018,G11104,5473,Parmalat Canada Inc. - Victoriaville,311515,VICTORIAVILLE,Quebec,20328.679,11.2784,93.9425,0,0,0,20433.8999
2018,G11105,3840,Parmalat Canada Inc. - Winchester,311515,WINCHESTER,Ontario,21378.497,11.7656,98.05,0,0,0,21488.3126
2018,G11106,4831,Strathcona Paper GP Inc. - Strathcona Paper LP,322130,NAPANEE,Ontario,31542.644,17.388,146.81,0,0,0,31706.842
2018,G11107,17192,Lynx Energy ULC - Beiseker Compressor Station 04-15,211110,BEISEKER,Alberta,12050.562843,8682.014124,86.152295,0,0,0,20818.729262
2018,G11108,17195,Lynx Energy ULC - Joffre Compressor Station 04-22,211110,JOFFRE,Alberta,8658.583077,7231.266336,62.17271,0,0,0,15952.022123
2018,G11109,4982,La Cie Matériaux de Construction BP Canada - LA CIE MATÉRIAUX DE CONSTRUCTION BP CANADA - Pont-Rouge,321216,PONT-ROUGE,Quebec,20418.417,11.564,100.17,0,0,0,20530.151
2018,G11110,2130,Chemtrade Logistics Inc. - Chemtrade - Fort Saskatchewan Sulphides,325190,FORT SASKATCHEWAN,Alberta,6244.98,3.388,28.62,0,0,0,6276.988
2018,G11111,5020,McCain Foods Canada Ltd. - McCain Foods Coaldale FF plant,311410,COALDALE,Alberta,26843,18.2,119.25,0,0,0,26980.45
2018,G11112,26520,Bellatrix Exploration Ltd. - Ferrier Comp Stn 09-03,211110,,Alberta,41342.286,16694.832,137.27,0,0,0,58174.388
2018,G11113,2229,Suncor Energy Products Partnership - Montreal Sulphur Plant,325189,MONTRÉAL-EST,Quebec,21590.69,176.702204,74.420745,3.0776,0,0,21844.890549
2018,G11114,21076,Border Paving Ltd. - Portable Plant 020008,237310,SUTTON,Alberta,5369.764592,2.87546,59.89053,0,0,0,5432.530582
2018,G11115,11105,Cargill Limited - Guelph Beef,311611,GUELPH,Ontario,11339.549,56.504,156.88,0,0,0,11552.933
2018,G11116,705,Lallemand Inc. - USINE MONTREAL,311990,MONTRÉAL,Quebec,12454,6.16,5.3,0,0,0,12465.46
2018,G11117,22389,Peyto Exploration and Development Corporation - Peyto Galloway 09-34-053-20W5,211110,,Alberta,11964.165767,7607.301884,122.939595,0,0,0,19694.407246
2018,G11119,4527,Continuous Colour Coat Limited - MSC Toronto,332810,ETOBICOKE,Ontario,12212.14,6.73708,56.82925,0,0,0,12275.70633
2018,G11120,744,DEPARTMENT OF NATIONAL DEFENCE - 8 Wing Trenton Environmental Management,911110,ASTRA,Ontario,24639.3716,41.8516,392.2,0,0,0,25073.4232
2018,G11121,2517,Spray Lake Sawmills (1980) Ltd. - Spray Lake Sawmills (1980) Ltd.,321114,COCHRANE,Alberta,10365.67,7.084,113.95,0,0,0,10486.704
2018,G11122,7294,DEPARTMENT OF NATIONAL DEFENCE - CANADIAN FORCES BASE/ AREA SUPPORT UNIT KINGSTON,911110,KINGSTON,Ontario,18146.2927,9.9568,89.305,0,0,0,18245.5545
2018,G11123,1878,"Produits Kruger s.e.c. - Fabrication région Est, Sherbrooke",322121,Sherbrooke,Quebec,11511.714,16.212,60.42,0,0,0,11588.346
2018,G11124,15,"Dofasco Inc., Stelco Inc. - Baycoat",332810,Hamilton,Ontario,26680,14.728,124.285,0,0,0,26819.013
2018,G11125,8596,Sanimax ACI - Sanimax ACI,311614,LÉVIS,Quebec,28040.38,28.408464,122.52381,0,0,0,28191.312274
2018,G11126,4416,Nemak of Canada Corp. - WINDSOR ALUMINUM PLANT,331529,WINDSOR,Ontario,30183.282,16.45,138.224,0,0,0,30337.956
2018,G11127,6697,DEPARTMENT OF NATIONAL DEFENCE - 4 Wing Cold Lake,911110,COLD LAKE,Alberta,15859.72,13.1964,617.98,0,0,0,16490.8964
2018,G11128,3812,Groupe des tréfileries Sivaco 2004 - Sivaco Québec,331222,MARIEVILLE,Quebec,16851.055,11.248216,107.917275,0,0,0,16970.220491
2018,G11129,222,Cytec Canada Inc. - Welland Plant,325999,NIAGARA FALLS,Ontario,14708.8378,7.2548,60.7115,0,0,0,14776.8041
2018,G11130,1042,SUEZ Canada Waste Services Inc. - Swan Hills Treatment Center,562210,SWAN HILLS,Alberta,32301.5,529.228,8546.25,0,0,0,41376.978
2018,G11131,,Canlin Energy Corporation - Channel Lake 12-29,211110,,Alberta,10445.2843,3874.9228,433.6195,0,0,0,14753.8266
2018,G11132,3480,General Motors of Canada Company - CAMI Assembly Plant,336110,INGERSOLL,Ontario,38117.697,21.028,177.285,0,0,0,38316.01
2018,G11133,3210,3M Canada Company - 3M BROCKVILLE 501,322220,BROCKVILLE,Ontario,14309.34,7.616,64.395,0,0,0,14381.351
2018,G11134,10730,Queen's University at Kingston - Queen's University - Kingston Main Campus,611310,KINGSTON,Ontario,49991.55,27.936104,262.59645,0,0,0,50282.082554
2018,G11135,21477,Simplot Canada (II) Ltd. - Portage la Prairie,311410,PORTAGE LA PRAIRIE,Manitoba,36168.78,18.2532,17.278,0,0,0,36204.3112
2018,G11136,6938,McCain Foods Canada Ltd. - MCCAIN FOODS (CANADA) - PORTAGE LA PRAIRIE,311410,PORTAGE LA PRAIRIE,Manitoba,42022,20.72,172.25,0,0,0,42214.97
2018,G11137,17036,Husky Oil Operations Limited - Amadou Compressor Station 14-03-074-20W4,211110,CALLING LAKE,Alberta,9413.07469,3788.43556,240.1907,0,0,0,13441.70095
2018,G11138,17067,Husky Oil Operations Limited - Ansell Gas Plant 07-27-051-19W5,211110,EDSON,Alberta,13651.657322,19743.738,172.83353,0,0,0,33568.228852
2018,G11139,17070,Husky Oil Operations Limited - Galloway Gas Plant 12-05-054-20W5,211110,EDSON,Alberta,10176.73143,3991.696184,46.81225,0,0,0,14215.239864
2018,G11140,6006,CKF Inc. - CKF - HANTSPORT,322299,HANTSPORT,Nova Scotia,12599.11,6.24344,8.55897,0,0,0,12613.91241
2018,G11142,10600,McMaster University - MCMASTER UNIVERSITY,611310,HAMILTON,Ontario,32798,176.204,209.615,0,0,0,33183.819
2018,G11144,17072,Tidewater Midstream and Infrastructure Ltd. - Stolberg Dehy 02-03-041-14W5,211110,NORDEGG,Alberta,16135.8556,4045.0872,27.2155,0,0,0,20208.1583
2018,G11145,16982,Husky Oil Operations Limited - Sylvan Lake Gas Plant 01-21-038-02W5,211110,SYLVAN LAKE,Alberta,18028.59703,2028.30404,146.99815,0,0,0,20203.89922
2018,G11147,,Canadian Natural Resources Limited - East Drumheller Sweet Gas Plant 02-05,211110,,Alberta,8393.066,5145.336,59.89,0,0,0,13598.292
2018,G11148,19972,EOG Canada Oil & Gas Inc. - Maxhamish Comp Stn d-036-I,211110,,British Columbia,6400.165,9102.744,44.52,0,0,0,15547.429
2018,G11150,22243,Crescent Point Energy Corp. - Glen Ewen Sour Gas Plant 05-14,211110,,Saskatchewan,6542.426,5036.192,20.14,0,0,0,11598.758
2018,G11151,4378,Formica Canada Inc. - idem,322299,SAINT-JEAN-SUR-RICHELIEU,Quebec,16573.4,9.1056,80.825,0,0,0,16663.3306
2018,G11152,6454,"Université Laval - Centrales thermiques, Service des immeubles",611310,QUÉBEC,Quebec,23483.09,12.8548,115.805,0,0,0,23611.7498
2018,G11153,6578,DEPARTMENT OF NATIONAL DEFENCE - Canadian Forces Base Suffield,911110,RALSTON,Alberta,14106.1572,7.6048,73.1665,0,0,0,14186.9285
2018,G11154,22579,Long Run Exploration Ltd - LRE - Alexis 03-36,211110,,Alberta,12043.558,832.832,27.03,0,0,0,12903.42
2018,G11155,22578,Long Run Exploration Ltd - LRE - Donnelly 06-01,211110,,Alberta,15756.895,4491.452,101.76,0,0,0,20350.107
2018,G11156,2097,Diageo Canada Inc. - Gimli Plant,312140,GIMLI,Manitoba,35516.64,20.72,166.95,0,0,0,35704.31
2018,G11157,,Crescent Point Energy Corp. - Battrum Oil Battery 10-21,211110,,Saskatchewan,18338.432,11111.716,40.28,0,0,0,29490.428
2018,G11158,2917,"Kimberly-Clark Inc. - Kimberly Clark, Huntsville Mill",322121,HUNTSVILLE,Ontario,15618.1227,8.7948,72.08,0,0,0,15698.9975
2018,G11159,10448,Markham District Energy Inc. - Warden Energy Centre,221330,MARKHAM,Ontario,23004.03,121.8,143.1,344.903,0,0,23613.833
2018,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,64381.31,35,570.1952,0,0,0,64986.5052
2018,G11162,10804,Region of Peel - North Sheridan Landfill Site (Closed),562110,MISSISSAUGA,Ontario,0,38396.066016,0,0,0,0,38396.066016
2018,G11163,2223,Bonavista Energy Corporation - South Rosevear Gas Plant,0,EDSON,Alberta,8126.9694,2094.806,246.5825,0,0,0,10468.3579
2018,G11164,17876,SHELL CANADA LIMITED - Waterton Complex - Compressor Station W,211110,PINCHER CREEK,Alberta,7612.87044,3403.8172,494.0925,0,0,0,11510.78014
2018,G11165,3657,Cameco Corporation - BLIND RIVER REFINERY,325189,BLIND RIVER,Ontario,11641.33,7.504,53.265,0,0,0,11702.099
2018,G11167,3107,Labatt Brewing Company Ltd - LA BRASSERIE LABATT,312120,LASALLE,Quebec,12782,5.628,48.495,0,0,0,12836.123
2018,G11168,5345,Cenovus Energy Inc. - Niton Sweet Gas Plant,211110,NITON,Alberta,12916.585,13743.072,51.675,0,0,0,26711.332
2018,G11169,6828,K+S Windsor Salt Ltd. - Lindbergh Facility,325189,LINDBERGH,Alberta,28249,2.744,11.2996,0,0,0,28263.0436
2018,G11170,15539,Paramount Resources Ltd. - EAST GARRINGTON PLANT,211110,,Alberta,9869.111,653.968,41.605,0,0,0,10564.684
